URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://example.org/ValueSet/ManifestationVS,0.1.0,draft,,ManifestationVS,null,"","StructureDefinition/Manifestation","Other"
http://example.org/ValueSet/RelatedStatusVS,0.1.0,draft,,RelatedStatusVS,null,"","StructureDefinition/RelatedStatus","Internal"
http://example.org/ValueSet/RelatedTypeVS,0.1.0,draft,,RelatedTypeVS,null,"","StructureDefinition/SymptomProfile","LOINC"
http://example.org/ValueSet/ScaleVS,0.1.0,draft,,ScaleVS,null,"","StructureDefinition/SymptomProfile","Other"
http://example.org/ValueSet/TimingVS,0.1.0,draft,,TimingVS,null,"","StructureDefinition/SymptomProfile","Other"
